client1,client2,client3,bins,random_state,acc,mcc
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},50,2,0.603448275862069,0.26548719859024206
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,0,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,0,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,0,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,1,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,1,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,1,0.6,0.2568952566076834
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,2,0.6275862068965518,0.3210863601672125
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,2,0.6275862068965518,0.3210863601672125
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB10878'},100,2,0.6275862068965518,0.3210863601672125
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},2,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},5,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},10,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},25,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,0,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,1,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},50,2,0.4884488448844885,0.0
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,0,0.49504950495049505,0.07965201349413938
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,0,0.49504950495049505,0.07965201349413938
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,0,0.49504950495049505,0.07965201349413938
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,1,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,1,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,1,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,2,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,2,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJEB27928'},{'group_PRJEB7774'},100,2,0.49174917491749176,0.05622915241859252
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},2,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,0,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,1,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},5,2,0.3313953488372093,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,0,0.3488372093023256,0.09380063592658389
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,0,0.3488372093023256,0.09380063592658389
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,0,0.3488372093023256,0.09380063592658389
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,1,0.36046511627906974,0.12181906848477503
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,1,0.36046511627906974,0.12181906848477503
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,1,0.36046511627906974,0.12181906848477503
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,2,0.3430232558139535,0.07636230775739956
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,2,0.3430232558139535,0.07636230775739956
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},10,2,0.3430232558139535,0.07636230775739956
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,0,0.563953488372093,0.26703371655446423
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,0,0.563953488372093,0.26703371655446423
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,0,0.563953488372093,0.26703371655446423
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,1,0.5872093023255814,0.26613421929221626
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,1,0.5872093023255814,0.26613421929221626
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,1,0.5872093023255814,0.26613421929221626
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,2,0.5755813953488372,0.28205568646065693
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,2,0.5755813953488372,0.28205568646065693
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},25,2,0.5755813953488372,0.28205568646065693
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,0,0.6802325581395349,0.36662801841435866
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,0,0.6802325581395349,0.36662801841435866
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,0,0.6802325581395349,0.36662801841435866
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,1,0.6686046511627907,0.3340125074337936
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,1,0.6686046511627907,0.3340125074337936
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,1,0.6686046511627907,0.3340125074337936
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,2,0.6686046511627907,0.366617627754814
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,2,0.6686046511627907,0.366617627754814
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},50,2,0.6686046511627907,0.366617627754814
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,0,0.6976744186046512,0.3700526934474905
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,0,0.6976744186046512,0.3700526934474905
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,0,0.6976744186046512,0.3700526934474905
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,1,0.686046511627907,0.3241168755121743
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,1,0.686046511627907,0.3241168755121743
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,1,0.686046511627907,0.3241168755121743
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,2,0.6627906976744186,0.30250711456575385
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,2,0.6627906976744186,0.30250711456575385
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB10878'},100,2,0.6627906976744186,0.30250711456575385
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,0,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,0,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,0,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,1,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,1,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,1,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,2,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,2,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},2,2,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,0,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,0,0.5783783783783784,0.0
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,1,0.5945945945945946,0.11221305450398984
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,1,0.5945945945945946,0.11221305450398984
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,1,0.5945945945945946,0.11221305450398984
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,2,0.6216216216216216,0.1962641892388316
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,2,0.6216216216216216,0.1962641892388316
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},5,2,0.6216216216216216,0.1962641892388316
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,0,0.6378378378378379,0.24658161549975763
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,0,0.6378378378378379,0.24658161549975763
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,0,0.6378378378378379,0.24658161549975763
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,1,0.6378378378378379,0.22986884016935652
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,1,0.6378378378378379,0.22986884016935652
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,1,0.6378378378378379,0.22986884016935652
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,2,0.6756756756756757,0.3226733948876124
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,2,0.6756756756756757,0.3226733948876124
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},10,2,0.6756756756756757,0.3226733948876124
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},25,0,0.6702702702702703,0.30870704933589227
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},25,0,0.6702702702702703,0.30870704933589227
{'group_PRJEB6070'},{'group_PRJNA429097'},{'group_PRJEB7774'},25,0,0.6702702702702703,0.30870704933589227
