clients,n_trees,max_depth,bins,random_state,split,acc,mcc
2,200,10,10,0,3,0.9473684210526315,0.8886350389948482
2,200,10,10,0,4,0.9821428571428571,0.9622504486493763
2,200,10,10,0,0,0.9473684210526315,0.8886350389948482
2,200,10,10,0,1,0.9824561403508771,0.962621902223779
2,200,10,10,0,2,0.9473684210526315,0.8894991799933214
2,200,10,10,0,3,0.9473684210526315,0.8886350389948482
2,200,10,10,0,4,0.9821428571428571,0.9622504486493763
2,200,10,10,0,0,0.9473684210526315,0.8886350389948482
2,200,10,10,0,1,0.9473684210526315,0.8886350389948482
2,200,10,10,0,2,0.9298245614035088,0.8486684247915055
2,200,10,10,0,3,0.9473684210526315,0.8864143349643965
2,200,10,10,0,4,0.9298245614035088,0.8486684247915055
2,200,10,25,0,0,0.9473684210526315,0.8904905361044291
2,200,10,25,0,1,0.9473684210526315,0.8886350389948482
2,200,10,25,0,2,0.9122807017543859,0.810206767705014
2,200,10,25,0,3,0.9298245614035088,0.8492063492063492
2,200,10,25,0,4,0.9649122807017544,0.9246031746031746
2,200,10,25,0,0,0.9473684210526315,0.8886350389948482
2,200,10,25,0,1,0.9824561403508771,0.962621902223779
2,200,10,25,0,2,0.9473684210526315,0.8894991799933214
2,200,10,25,0,3,0.9473684210526315,0.8886350389948482
2,200,10,25,0,4,0.9821428571428571,0.9622504486493763
2,200,10,25,0,0,0.9824561403508771,0.9639463400956773
2,200,10,25,0,1,0.9649122807017544,0.9286112429750731
2,200,10,25,0,2,0.9122807017543859,0.810206767705014
2,200,10,25,0,3,0.9298245614035088,0.8544784126535336
2,200,10,25,0,4,0.9473684210526315,0.8864143349643965
2,200,10,25,0,0,0.9473684210526315,0.8886350389948482
2,200,10,25,0,1,0.9824561403508771,0.962621902223779
2,200,10,25,0,2,0.9473684210526315,0.8894991799933214
2,200,10,25,0,3,0.9649122807017544,0.9286112429750731
2,200,10,25,0,4,0.9642857142857143,0.9238095238095239
2,200,10,25,0,0,0.9824561403508771,0.9639463400956773
2,200,10,25,0,1,0.9649122807017544,0.9286112429750731
2,200,10,25,0,2,0.9122807017543859,0.810206767705014
2,200,10,25,0,3,0.9473684210526315,0.8886350389948482
2,200,10,25,0,4,0.9649122807017544,0.9246031746031746
2,200,10,25,0,0,0.9473684210526315,0.8886350389948482
2,200,10,25,0,1,0.9824561403508771,0.962621902223779
2,200,10,25,0,2,0.9473684210526315,0.8894991799933214
2,200,10,25,0,3,0.9473684210526315,0.8886350389948482
2,200,10,25,0,4,0.9821428571428571,0.9622504486493763
2,200,10,50,0,0,0.9473684210526315,0.8886350389948482
2,200,10,50,0,1,0.9649122807017544,0.9246031746031746
2,200,10,50,0,2,0.8947368421052632,0.7738095238095238
2,200,10,50,0,3,0.9473684210526315,0.8864143349643965
2,200,10,50,0,4,0.9649122807017544,0.9246031746031746
2,200,10,50,0,0,0.9298245614035088,0.851823761469308
2,200,10,50,0,1,0.9824561403508771,0.962621902223779
2,200,10,50,0,2,0.9473684210526315,0.8894991799933214
2,200,10,50,0,3,0.9473684210526315,0.8886350389948482
2,200,10,50,0,4,0.9642857142857143,0.9238095238095239
2,200,10,50,0,0,0.9473684210526315,0.8886350389948482
2,200,10,50,0,1,0.9824561403508771,0.962621902223779
2,200,10,50,0,2,0.9473684210526315,0.8894991799933214
2,200,10,50,0,3,0.9473684210526315,0.8886350389948482
2,200,10,50,0,4,0.9821428571428571,0.9622504486493763
2,200,10,50,0,0,0.9473684210526315,0.8886350389948482
2,200,10,50,0,1,0.9649122807017544,0.9286112429750731
2,200,10,50,0,2,0.9473684210526315,0.8864143349643965
2,200,10,50,0,3,0.9649122807017544,0.9246031746031746
2,200,10,50,0,4,0.9649122807017544,0.9246031746031746
2,200,10,50,0,0,0.9473684210526315,0.8886350389948482
2,200,10,50,0,1,0.9824561403508771,0.962621902223779
2,200,10,50,0,2,0.9473684210526315,0.8894991799933214
2,200,10,50,0,3,0.9473684210526315,0.8886350389948482
2,200,10,50,0,4,0.9821428571428571,0.9622504486493763
2,200,10,50,0,0,0.9473684210526315,0.8886350389948482
2,200,10,50,0,1,0.9649122807017544,0.9286112429750731
2,200,10,50,0,2,0.9473684210526315,0.8864143349643965
2,200,10,50,0,3,0.9649122807017544,0.9246031746031746
2,200,10,50,0,4,0.9649122807017544,0.9246031746031746
2,200,10,100,0,0,0.9473684210526315,0.8886350389948482
2,200,10,100,0,1,0.9473684210526315,0.8886350389948482
2,200,10,100,0,2,0.9122807017543859,0.8139267835041308
2,200,10,100,0,3,0.9473684210526315,0.8864143349643965
2,200,10,100,0,4,0.9649122807017544,0.9246031746031746
2,200,10,100,0,0,0.9298245614035088,0.851823761469308
2,200,10,100,0,1,0.9824561403508771,0.962621902223779
2,200,10,100,0,2,0.9473684210526315,0.8894991799933214
2,200,10,100,0,3,0.9473684210526315,0.8886350389948482
2,200,10,100,0,4,0.9642857142857143,0.9238095238095239
2,200,10,100,0,0,0.9473684210526315,0.8886350389948482
2,200,10,100,0,1,0.9649122807017544,0.9286112429750731
2,200,10,100,0,2,0.9298245614035088,0.8492063492063492
2,200,10,100,0,3,0.9298245614035088,0.8492063492063492
2,200,10,100,0,4,0.9649122807017544,0.9246031746031746
2,200,10,100,0,0,0.9298245614035088,0.851823761469308
2,200,10,100,0,1,0.9824561403508771,0.962621902223779
2,200,10,100,0,2,0.9473684210526315,0.8894991799933214
2,200,10,100,0,3,0.9473684210526315,0.8886350389948482
2,200,10,100,0,4,0.9642857142857143,0.9238095238095239
2,200,10,100,0,0,0.9298245614035088,0.851823761469308
2,200,10,100,0,1,0.9824561403508771,0.962621902223779
2,200,10,100,0,2,0.9473684210526315,0.8894991799933214
2,200,10,100,0,3,0.9473684210526315,0.8886350389948482
2,200,10,100,0,4,0.9821428571428571,0.9622504486493763
2,200,10,100,0,0,0.9649122807017544,0.925974025974026
2,200,10,100,0,1,0.9649122807017544,0.9286112429750731
2,200,10,100,0,2,0.9122807017543859,0.810206767705014
2,200,10,100,0,3,0.9473684210526315,0.8864143349643965
2,200,10,100,0,4,0.9649122807017544,0.9246031746031746
3,5,10,2,0,0,0.7894736842105263,0.5669467095138409
3,5,10,2,0,1,0.7894736842105263,0.5669467095138409
3,5,10,2,0,2,0.8157894736842105,0.6010769997008883
3,5,10,2,0,3,0.8157894736842105,0.6221710168382552
3,5,10,2,0,4,0.7837837837837838,0.5378304743972815
3,5,10,2,0,0,0.7894736842105263,0.5631925527905044
3,5,10,2,0,1,0.8947368421052632,0.7824607964359516
3,5,10,2,0,2,0.9473684210526315,0.8894991799933215
3,5,10,2,0,3,0.7631578947368421,0.4814418582676975
3,5,10,2,0,4,0.9210526315789473,0.8291617197562594
3,5,10,2,0,0,0.8947368421052632,0.7903741886123884
3,5,10,2,0,1,0.868421052631579,0.729396808625797
3,5,10,2,0,2,0.7368421052631579,0.44908871313907184
3,5,10,2,0,3,0.8947368421052632,0.7824607964359516
3,5,10,2,0,4,0.8947368421052632,0.7824607964359516
3,5,10,2,0,0,0.6842105263157895,0.27467513278676786
3,5,10,2,0,1,0.7368421052631579,0.44908871313907184
3,5,10,2,0,2,0.8157894736842105,0.6221710168382552
3,5,10,2,0,3,0.7894736842105263,0.5669467095138409
3,5,10,2,0,4,0.7567567567567568,0.4668995278238409
3,5,10,2,0,0,0.8947368421052632,0.7903741886123884
3,5,10,2,0,1,0.7631578947368421,0.5096471914376256
3,5,10,2,0,2,0.7368421052631579,0.44908871313907184
3,5,10,2,0,3,0.7894736842105263,0.5423073134507981
3,5,10,2,0,4,0.7631578947368421,0.4814418582676975
3,5,10,2,0,0,0.8421052631578947,0.6898275646605586
3,5,10,2,0,1,0.7368421052631579,0.4173357722810217
3,5,10,2,0,2,0.8421052631578947,0.6761234037828132
3,5,10,2,0,3,0.7631578947368421,0.5096471914376256
3,5,10,2,0,4,0.8421052631578947,0.6761234037828132
3,5,10,2,0,0,0.9210526315789473,0.835710894037345
3,5,10,2,0,1,0.8421052631578947,0.6761234037828132
3,5,10,2,0,2,0.8421052631578947,0.6761234037828132
3,5,10,2,0,3,0.9210526315789473,0.835710894037345
3,5,10,2,0,4,0.8918918918918919,0.7689698952449053
3,5,10,2,0,0,0.9210526315789473,0.8412444993533733
3,5,10,2,0,1,0.8947368421052632,0.7824607964359516
3,5,10,2,0,2,0.7631578947368421,0.5096471914376256
3,5,10,2,0,3,0.9210526315789473,0.835710894037345
3,5,10,2,0,4,0.9210526315789473,0.835710894037345
3,5,10,2,0,0,0.7894736842105263,0.5631925527905044
3,5,10,2,0,1,0.868421052631579,0.7154191744410605
3,5,10,2,0,2,0.9473684210526315,0.8894991799933215
3,5,10,2,0,3,0.8947368421052632,0.7824607964359516
3,5,10,2,0,4,0.9210526315789473,0.835710894037345
3,5,10,5,0,0,0.9210526315789473,0.8341403959394523
3,5,10,5,0,1,0.8947368421052632,0.7721347048553138
3,5,10,5,0,2,0.868421052631579,0.7154191744410605
3,5,10,5,0,3,0.9736842105263158,0.9441549509633318
3,5,10,5,0,4,0.9459459459459459,0.893819357296686
3,5,10,5,0,0,0.8947368421052632,0.7797101449275362
3,5,10,5,0,1,0.9210526315789473,0.8341403959394523
3,5,10,5,0,2,0.9736842105263158,0.9441549509633318
3,5,10,5,0,3,0.9210526315789473,0.8291617197562594
3,5,10,5,0,4,0.9736842105263158,0.9441549509633318
3,5,10,5,0,0,0.9210526315789473,0.8379188724993879
3,5,10,5,0,1,0.9210526315789473,0.8291617197562594
3,5,10,5,0,2,0.8947368421052632,0.7721347048553138
3,5,10,5,0,3,0.9473684210526315,0.8869047619047619
3,5,10,5,0,4,0.8947368421052632,0.7738095238095238
3,5,10,5,0,0,0.9210526315789473,0.8341403959394523
3,5,10,5,0,1,0.9210526315789473,0.8341403959394523
3,5,10,5,0,2,1.0,1.0
3,5,10,5,0,3,0.868421052631579,0.729396808625797
3,5,10,5,0,4,0.9473684210526315,0.8955910525085282
3,5,10,5,0,0,0.9210526315789473,0.8379188724993879
3,5,10,5,0,1,0.8947368421052632,0.7721347048553138
3,5,10,5,0,2,0.9473684210526315,0.8894991799933215
3,5,10,5,0,3,0.9210526315789473,0.8291617197562594
3,5,10,5,0,4,0.9473684210526315,0.8869047619047619
3,5,10,5,0,0,0.9736842105263158,0.9457507306074072
3,5,10,5,0,1,0.9473684210526315,0.8894991799933215
3,5,10,5,0,2,0.8157894736842105,0.5991752573421144
3,5,10,5,0,3,0.9473684210526315,0.8894991799933215
3,5,10,5,0,4,0.918918918918919,0.8266012514639709
3,5,10,5,0,0,0.9210526315789473,0.8341403959394523
3,5,10,5,0,1,0.8947368421052632,0.7721347048553138
3,5,10,5,0,2,0.868421052631579,0.7154191744410605
3,5,10,5,0,3,0.9736842105263158,0.9441549509633318
3,5,10,5,0,4,0.9459459459459459,0.893819357296686
3,5,10,5,0,0,0.8947368421052632,0.7797101449275362
3,5,10,5,0,1,0.9210526315789473,0.8341403959394523
3,5,10,5,0,2,0.9736842105263158,0.9441549509633318
3,5,10,5,0,3,0.9210526315789473,0.8291617197562594
3,5,10,5,0,4,0.9736842105263158,0.9441549509633318
3,5,10,5,0,0,0.9210526315789473,0.8379188724993879
3,5,10,5,0,1,0.9210526315789473,0.8291617197562594
3,5,10,5,0,2,0.8947368421052632,0.7721347048553138
3,5,10,5,0,3,0.9473684210526315,0.8869047619047619
3,5,10,5,0,4,0.8947368421052632,0.7738095238095238
3,5,10,10,0,0,0.9473684210526315,0.8894991799933215
3,5,10,10,0,1,0.868421052631579,0.7154191744410605
3,5,10,10,0,2,0.868421052631579,0.7154191744410605
3,5,10,10,0,3,0.9473684210526315,0.8869047619047619
3,5,10,10,0,4,0.972972972972973,0.9448564034753673
3,5,10,10,0,0,0.9210526315789473,0.8341403959394523
3,5,10,10,0,1,0.9210526315789473,0.8488746876271654
3,5,10,10,0,2,0.9736842105263158,0.9441549509633318
3,5,10,10,0,3,0.9473684210526315,0.8894991799933215
3,5,10,10,0,4,0.9736842105263158,0.9457507306074072
3,5,10,10,0,0,0.9210526315789473,0.8341403959394523
3,5,10,10,0,1,0.9473684210526315,0.8894991799933215
3,5,10,10,0,2,0.9473684210526315,0.8894991799933215
3,5,10,10,0,3,0.9473684210526315,0.8894991799933215
3,5,10,10,0,4,0.8947368421052632,0.7738095238095238
3,5,10,10,0,0,0.9210526315789473,0.8512565307587486
3,5,10,10,0,1,0.9736842105263158,0.9441549509633318
3,5,10,10,0,2,0.8947368421052632,0.7721347048553138
3,5,10,10,0,3,0.8947368421052632,0.7738095238095238
3,5,10,10,0,4,0.9473684210526315,0.8869047619047619
3,5,10,10,0,0,1.0,1.0
3,5,10,10,0,1,0.8947368421052632,0.7824607964359516
3,5,10,10,0,2,0.868421052631579,0.729396808625797
3,5,10,10,0,3,0.9210526315789473,0.8341403959394523
3,5,10,10,0,4,0.972972972972973,0.943335015983692
3,5,10,10,0,0,0.8947368421052632,0.7797101449275362
3,5,10,10,0,1,0.9210526315789473,0.8488746876271654
3,5,10,10,0,2,0.9736842105263158,0.9441549509633318
3,5,10,10,0,3,0.9736842105263158,0.9441549509633318
3,5,10,10,0,4,1.0,1.0
3,5,10,10,0,0,0.9473684210526315,0.8975670439947498
3,5,10,10,0,1,0.9473684210526315,0.8869047619047619
3,5,10,10,0,2,0.9736842105263158,0.9441549509633318
3,5,10,10,0,3,0.9210526315789473,0.8291617197562594
3,5,10,10,0,4,0.9736842105263158,0.9441549509633318
3,5,10,10,0,0,0.8947368421052632,0.7892891148779229
3,5,10,10,0,1,0.868421052631579,0.7391561905869195
3,5,10,10,0,2,0.9736842105263158,0.9441549509633318
3,5,10,10,0,3,0.9736842105263158,0.9441549509633318
3,5,10,10,0,4,0.9736842105263158,0.9457507306074072
3,5,10,10,0,0,1.0,1.0
3,5,10,10,0,1,0.8947368421052632,0.7738095238095238
3,5,10,10,0,2,0.8947368421052632,0.7824607964359516
3,5,10,10,0,3,0.9210526315789473,0.8341403959394523
3,5,10,10,0,4,1.0,1.0
3,5,10,25,0,0,0.9473684210526315,0.8955910525085282
3,5,10,25,0,1,0.9210526315789473,0.835710894037345
3,5,10,25,0,2,0.8947368421052632,0.7824607964359516
3,5,10,25,0,3,0.8421052631578947,0.6607142857142857
3,5,10,25,0,4,0.918918918918919,0.8313509264344952
3,5,10,25,0,0,0.868421052631579,0.7288746356672758
3,5,10,25,0,1,0.9210526315789473,0.8488746876271654
3,5,10,25,0,2,0.9736842105263158,0.9441549509633318
3,5,10,25,0,3,0.9210526315789473,0.835710894037345
3,5,10,25,0,4,0.9473684210526315,0.8955910525085282
3,5,10,25,0,0,0.9473684210526315,0.8898550724637682
3,5,10,25,0,1,0.9473684210526315,0.8869047619047619
3,5,10,25,0,2,0.9210526315789473,0.8291617197562594
3,5,10,25,0,3,0.9210526315789473,0.8291617197562594
3,5,10,25,0,4,0.9210526315789473,0.8291617197562594
3,5,10,25,0,0,0.9473684210526315,0.8898550724637682
3,5,10,25,0,1,0.9473684210526315,0.8955910525085282
3,5,10,25,0,2,1.0,1.0
3,5,10,25,0,3,0.9736842105263158,0.9441549509633318
3,5,10,25,0,4,0.9736842105263158,0.9457507306074072
3,5,10,25,0,0,1.0,1.0
3,5,10,25,0,1,0.9473684210526315,0.8869047619047619
3,5,10,25,0,2,0.9210526315789473,0.835710894037345
3,5,10,25,0,3,0.9473684210526315,0.8869047619047619
3,5,10,25,0,4,0.9459459459459459,0.8850931677018633
3,5,10,25,0,0,0.9473684210526315,0.8975670439947498
3,5,10,25,0,1,0.9736842105263158,0.9441549509633318
3,5,10,25,0,2,0.9473684210526315,0.8869047619047619
3,5,10,25,0,3,0.8947368421052632,0.7738095238095238
3,5,10,25,0,4,0.868421052631579,0.7154191744410605
3,5,10,25,0,0,0.9736842105263158,0.9457507306074072
3,5,10,25,0,1,0.9473684210526315,0.8869047619047619
3,5,10,25,0,2,0.8947368421052632,0.7824607964359516
3,5,10,25,0,3,0.8947368421052632,0.7738095238095238
3,5,10,25,0,4,1.0,1.0
3,5,10,25,0,0,0.8421052631578947,0.6716618598879981
3,5,10,25,0,1,0.9473684210526315,0.8955910525085282
3,5,10,25,0,2,0.9736842105263158,0.9441549509633318
3,5,10,25,0,3,0.9210526315789473,0.835710894037345
3,5,10,25,0,4,0.9736842105263158,0.9457507306074072
3,5,10,25,0,0,1.0,1.0
3,5,10,25,0,1,0.9736842105263158,0.9441549509633318
3,5,10,25,0,2,0.9210526315789473,0.8291617197562594
3,5,10,25,0,3,0.9210526315789473,0.8291617197562594
3,5,10,25,0,4,0.8947368421052632,0.7738095238095238
3,5,10,50,0,0,0.868421052631579,0.7288746356672758
3,5,10,50,0,1,0.9210526315789473,0.8488746876271654
3,5,10,50,0,2,1.0,1.0
3,5,10,50,0,3,0.9210526315789473,0.835710894037345
3,5,10,50,0,4,0.9736842105263158,0.9441549509633318
3,5,10,50,0,0,1.0,1.0
3,5,10,50,0,1,0.9210526315789473,0.8291617197562594
3,5,10,50,0,2,0.8157894736842105,0.5991752573421144
3,5,10,50,0,3,0.9210526315789473,0.8488746876271654
3,5,10,50,0,4,0.9459459459459459,0.8850931677018633
3,5,10,50,0,0,0.9210526315789473,0.8512565307587486
3,5,10,50,0,1,0.9736842105263158,0.9441549509633318
3,5,10,50,0,2,0.9473684210526315,0.8894991799933215
3,5,10,50,0,3,0.9210526315789473,0.8341403959394523
3,5,10,50,0,4,0.9473684210526315,0.8869047619047619
3,5,10,50,0,0,0.9736842105263158,0.9457507306074072
3,5,10,50,0,1,0.9473684210526315,0.8869047619047619
3,5,10,50,0,2,0.8947368421052632,0.7738095238095238
3,5,10,50,0,3,0.9473684210526315,0.8869047619047619
3,5,10,50,0,4,0.9459459459459459,0.8850931677018633
3,5,10,50,0,0,0.9473684210526315,0.8975670439947498
3,5,10,50,0,1,0.9736842105263158,0.9441549509633318
3,5,10,50,0,2,1.0,1.0
3,5,10,50,0,3,0.9210526315789473,0.8291617197562594
3,5,10,50,0,4,0.9473684210526315,0.8869047619047619
3,5,10,50,0,0,0.9210526315789473,0.8341403959394523
3,5,10,50,0,1,0.8947368421052632,0.8050764858994133
3,5,10,50,0,2,1.0,1.0
3,5,10,50,0,3,0.9210526315789473,0.8291617197562594
3,5,10,50,0,4,1.0,1.0
3,5,10,50,0,0,0.9473684210526315,0.8975670439947498
3,5,10,50,0,1,0.9736842105263158,0.9441549509633318
3,5,10,50,0,2,0.9473684210526315,0.8869047619047619
3,5,10,50,0,3,0.9736842105263158,0.9441549509633318
3,5,10,50,0,4,0.868421052631579,0.7141684885491869
3,5,10,50,0,0,0.8421052631578947,0.6998964726756151
3,5,10,50,0,1,0.868421052631579,0.7225300612714974
3,5,10,50,0,2,0.9736842105263158,0.9441549509633318
3,5,10,50,0,3,0.868421052631579,0.729396808625797
3,5,10,50,0,4,1.0,1.0
3,5,10,50,0,0,1.0,1.0
3,5,10,50,0,1,0.8947368421052632,0.7721347048553138
3,5,10,50,0,2,0.8421052631578947,0.6585711703335926
3,5,10,50,0,3,0.9473684210526315,0.8955910525085282
3,5,10,50,0,4,0.9459459459459459,0.893819357296686
3,5,10,100,0,0,1.0,1.0
3,5,10,100,0,1,0.9210526315789473,0.8341403959394523
3,5,10,100,0,2,0.8947368421052632,0.7721347048553138
3,5,10,100,0,3,0.9473684210526315,0.8955910525085282
3,5,10,100,0,4,0.9459459459459459,0.8850931677018633
3,5,10,100,0,0,0.8947368421052632,0.8075728530872482
3,5,10,100,0,1,0.9210526315789473,0.8341403959394523
3,5,10,100,0,2,0.9473684210526315,0.8869047619047619
3,5,10,100,0,3,0.9210526315789473,0.8291617197562594
3,5,10,100,0,4,0.9210526315789473,0.8341403959394523
3,5,10,100,0,0,0.9736842105263158,0.9457507306074072
3,5,10,100,0,1,0.868421052631579,0.7391561905869195
3,5,10,100,0,2,0.9736842105263158,0.9441549509633318
3,5,10,100,0,3,0.9473684210526315,0.8894991799933215
3,5,10,100,0,4,1.0,1.0
3,5,10,100,0,0,0.9210526315789473,0.8341403959394523
3,5,10,100,0,1,0.8947368421052632,0.7850960525237098
3,5,10,100,0,2,1.0,1.0
3,5,10,100,0,3,0.9473684210526315,0.8894991799933215
3,5,10,100,0,4,0.9736842105263158,0.9457507306074072
3,5,10,100,0,0,0.9736842105263158,0.9457507306074072
3,5,10,100,0,1,0.9210526315789473,0.835710894037345
3,5,10,100,0,2,0.8421052631578947,0.6607142857142857
3,5,10,100,0,3,1.0,1.0
3,5,10,100,0,4,0.972972972972973,0.9448564034753673
3,5,10,100,0,0,0.9736842105263158,0.9469631093315001
3,5,10,100,0,1,0.9473684210526315,0.8869047619047619
3,5,10,100,0,2,1.0,1.0
3,5,10,100,0,3,0.9473684210526315,0.8894991799933215
3,5,10,100,0,4,0.9210526315789473,0.8341403959394523
3,5,10,100,0,0,0.9736842105263158,0.9457507306074072
3,5,10,100,0,1,0.9473684210526315,0.8869047619047619
3,5,10,100,0,2,0.9210526315789473,0.835710894037345
3,5,10,100,0,3,0.8947368421052632,0.7850960525237098
3,5,10,100,0,4,0.972972972972973,0.9448564034753673
3,5,10,100,0,0,0.9210526315789473,0.8379188724993879
3,5,10,100,0,1,0.9473684210526315,0.8955910525085282
3,5,10,100,0,2,1.0,1.0
3,5,10,100,0,3,0.9736842105263158,0.9441549509633318
3,5,10,100,0,4,1.0,1.0
3,5,10,100,0,0,0.9473684210526315,0.8898550724637682
3,5,10,100,0,1,0.9736842105263158,0.9441549509633318
3,5,10,100,0,2,0.9736842105263158,0.9457507306074072
3,5,10,100,0,3,0.9473684210526315,0.8869047619047619
3,5,10,100,0,4,0.8421052631578947,0.6607142857142857
3,10,10,2,0,0,0.9210526315789473,0.8412444993533733
3,10,10,2,0,1,0.8947368421052632,0.7824607964359516
3,10,10,2,0,2,0.8157894736842105,0.6221710168382552
3,10,10,2,0,3,0.868421052631579,0.729396808625797
3,10,10,2,0,4,0.9210526315789473,0.835710894037345
3,10,10,2,0,0,0.7631578947368421,0.4954868781075959
3,10,10,2,0,1,0.9210526315789473,0.8291617197562594
3,10,10,2,0,2,0.8947368421052632,0.7824607964359516
3,10,10,2,0,3,0.8157894736842105,0.6221710168382552
3,10,10,2,0,4,0.9210526315789473,0.8291617197562594
3,10,10,2,0,0,0.8947368421052632,0.7721347048553138
3,10,10,2,0,1,0.8421052631578947,0.6761234037828132
3,10,10,2,0,2,0.7894736842105263,0.5346815442312336
3,10,10,2,0,3,0.9210526315789473,0.835710894037345
3,10,10,2,0,4,0.8648648648648649,0.7117751126385615
3,10,10,2,0,0,0.8947368421052632,0.7903741886123884
3,10,10,2,0,1,0.8157894736842105,0.6221710168382552
3,10,10,2,0,2,0.7368421052631579,0.44908871313907184
3,10,10,2,0,3,0.8947368421052632,0.7824607964359516
3,10,10,2,0,4,0.9210526315789473,0.835710894037345
3,10,10,2,0,0,0.8157894736842105,0.6221710168382552
3,10,10,2,0,1,0.8157894736842105,0.6221710168382552
3,10,10,2,0,2,0.7894736842105263,0.5423073134507981
3,10,10,2,0,3,0.8157894736842105,0.6221710168382552
3,10,10,2,0,4,0.8108108108108109,0.5967888701507741
3,10,10,2,0,0,0.7894736842105263,0.5631925527905044
3,10,10,2,0,1,0.8947368421052632,0.7824607964359516
3,10,10,2,0,2,0.9473684210526315,0.8894991799933215
3,10,10,2,0,3,0.7894736842105263,0.5669467095138409
3,10,10,2,0,4,0.9210526315789473,0.8291617197562594
3,10,10,2,0,0,0.9473684210526315,0.8894991799933215
3,10,10,2,0,1,0.868421052631579,0.729396808625797
3,10,10,2,0,2,0.8421052631578947,0.6585711703335926
3,10,10,2,0,3,0.9210526315789473,0.835710894037345
3,10,10,2,0,4,0.8648648648648649,0.7117751126385615
3,10,10,2,0,0,0.8421052631578947,0.6659684191761815
3,10,10,2,0,1,0.8947368421052632,0.7721347048553138
3,10,10,2,0,2,0.9736842105263158,0.9441549509633318
3,10,10,2,0,3,0.8157894736842105,0.6010769997008883
3,10,10,2,0,4,0.9210526315789473,0.8291617197562594
3,10,10,2,0,0,0.9736842105263158,0.9457507306074072
3,10,10,2,0,1,0.868421052631579,0.729396808625797
3,10,10,2,0,2,0.8421052631578947,0.6761234037828132
3,10,10,2,0,3,0.8947368421052632,0.7824607964359516
3,10,10,2,0,4,0.9210526315789473,0.835710894037345
3,10,10,5,0,0,0.9736842105263158,0.9469631093315001
3,10,10,5,0,1,0.9473684210526315,0.8869047619047619
3,10,10,5,0,2,0.9736842105263158,0.9441549509633318
3,10,10,5,0,3,0.9473684210526315,0.8869047619047619
3,10,10,5,0,4,0.9736842105263158,0.9441549509633318
3,10,10,5,0,0,1.0,1.0
3,10,10,5,0,1,0.9473684210526315,0.8894991799933215
3,10,10,5,0,2,0.8157894736842105,0.5951274548447759
3,10,10,5,0,3,0.9473684210526315,0.8869047619047619
3,10,10,5,0,4,0.8918918918918919,0.7813318871607086
3,10,10,5,0,0,0.8947368421052632,0.7794518269281766
3,10,10,5,0,1,0.9210526315789473,0.8291617197562594
3,10,10,5,0,2,0.9736842105263158,0.9441549509633318
3,10,10,5,0,3,0.8421052631578947,0.6761234037828132
3,10,10,5,0,4,0.9736842105263158,0.9457507306074072
3,10,10,5,0,0,0.9736842105263158,0.9441549509633318
3,10,10,5,0,1,0.9210526315789473,0.8291617197562594
3,10,10,5,0,2,0.868421052631579,0.7141684885491869
3,10,10,5,0,3,0.9736842105263158,0.9441549509633318
3,10,10,5,0,4,0.9459459459459459,0.8850931677018633
3,10,10,5,0,0,0.8947368421052632,0.7797101449275362
3,10,10,5,0,1,0.8947368421052632,0.7738095238095238
3,10,10,5,0,2,0.9736842105263158,0.9457507306074072
3,10,10,5,0,3,0.8947368421052632,0.7824607964359516
3,10,10,5,0,4,0.9736842105263158,0.9457507306074072
3,10,10,5,0,0,0.9736842105263158,0.9469631093315001
3,10,10,5,0,1,0.9736842105263158,0.9441549509633318
3,10,10,5,0,2,0.9736842105263158,0.9441549509633318
3,10,10,5,0,3,0.8947368421052632,0.7738095238095238
3,10,10,5,0,4,1.0,1.0
3,10,10,5,0,0,1.0,1.0
3,10,10,5,0,1,0.9473684210526315,0.8894991799933215
3,10,10,5,0,2,0.868421052631579,0.7154191744410605
3,10,10,5,0,3,0.9736842105263158,0.9441549509633318
3,10,10,5,0,4,0.972972972972973,0.9448564034753673
3,10,10,5,0,0,0.9210526315789473,0.8341403959394523
3,10,10,5,0,1,0.9210526315789473,0.8341403959394523
3,10,10,5,0,2,1.0,1.0
3,10,10,5,0,3,0.8947368421052632,0.7824607964359516
3,10,10,5,0,4,0.9736842105263158,0.9457507306074072
3,10,10,5,0,0,0.9736842105263158,0.9469631093315001
3,10,10,5,0,1,0.9736842105263158,0.9441549509633318
3,10,10,5,0,2,0.8947368421052632,0.7738095238095238
3,10,10,5,0,3,0.9210526315789473,0.8291617197562594
3,10,10,5,0,4,0.9736842105263158,0.9457507306074072
3,10,10,10,0,0,0.9736842105263158,0.9469631093315001
3,10,10,10,0,1,0.9736842105263158,0.9441549509633318
3,10,10,10,0,2,0.9473684210526315,0.8894991799933215
3,10,10,10,0,3,0.9210526315789473,0.8291617197562594
3,10,10,10,0,4,0.9473684210526315,0.8869047619047619
3,10,10,10,0,0,0.9736842105263158,0.9457507306074072
3,10,10,10,0,1,0.9210526315789473,0.8341403959394523
3,10,10,10,0,2,0.868421052631579,0.7154191744410605
3,10,10,10,0,3,0.8947368421052632,0.7850960525237098
3,10,10,10,0,4,0.972972972972973,0.9448564034753673
3,10,10,10,0,0,0.9473684210526315,0.8975670439947498
3,10,10,10,0,1,0.868421052631579,0.7391561905869195
3,10,10,10,0,2,0.9736842105263158,0.9441549509633318
3,10,10,10,0,3,0.9473684210526315,0.8894991799933215
3,10,10,10,0,4,1.0,1.0
