clients,n_trees,max_depth,random_state,split,acc,mcc
3,100,10,2,1,0.9210526315789473,0.8341403959394523
3,100,10,2,2,0.9736842105263158,0.9457507306074072
3,100,10,2,3,0.9210526315789473,0.8291617197562594
3,100,10,2,4,0.9210526315789473,0.8341403959394523
3,100,10,2,0,0.9473684210526315,0.8975670439947498
3,100,10,2,1,0.8947368421052632,0.8050764858994133
3,100,10,2,2,1.0,1.0
3,100,10,2,3,0.9473684210526315,0.8894991799933215
3,100,10,2,4,1.0,1.0
3,200,10,0,0,1.0,1.0
3,200,10,0,1,0.8947368421052632,0.7738095238095238
3,200,10,0,2,0.9210526315789473,0.835710894037345
3,200,10,0,3,0.8947368421052632,0.7850960525237098
3,200,10,0,4,0.972972972972973,0.9448564034753673
3,200,10,0,0,0.9210526315789473,0.8512565307587486
3,200,10,0,1,0.9210526315789473,0.8341403959394523
3,200,10,0,2,0.9736842105263158,0.9457507306074072
3,200,10,0,3,0.9210526315789473,0.8291617197562594
3,200,10,0,4,0.9210526315789473,0.8341403959394523
3,200,10,0,0,0.8947368421052632,0.7797101449275362
3,200,10,0,1,0.8947368421052632,0.8050764858994133
3,200,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,0,3,0.9210526315789473,0.835710894037345
3,200,10,0,4,1.0,1.0
3,200,10,1,0,1.0,1.0
3,200,10,1,1,0.8947368421052632,0.7738095238095238
3,200,10,1,2,0.9210526315789473,0.835710894037345
3,200,10,1,3,0.8947368421052632,0.7850960525237098
3,200,10,1,4,0.972972972972973,0.9448564034753673
3,200,10,1,0,0.9210526315789473,0.8379188724993879
3,200,10,1,1,0.8947368421052632,0.8050764858994133
3,200,10,1,2,0.9736842105263158,0.9441549509633318
3,200,10,1,3,0.9473684210526315,0.8894991799933215
3,200,10,1,4,1.0,1.0
3,200,10,1,0,0.9210526315789473,0.8512565307587486
3,200,10,1,1,0.9210526315789473,0.8341403959394523
3,200,10,1,2,0.9736842105263158,0.9457507306074072
3,200,10,1,3,0.9210526315789473,0.8291617197562594
3,200,10,1,4,0.9210526315789473,0.8341403959394523
3,200,10,2,0,0.9210526315789473,0.8379188724993879
3,200,10,2,1,0.8947368421052632,0.8050764858994133
3,200,10,2,2,1.0,1.0
3,200,10,2,3,0.9473684210526315,0.8894991799933215
3,200,10,2,4,1.0,1.0
3,200,10,2,0,0.9210526315789473,0.8512565307587486
3,200,10,2,1,0.9210526315789473,0.8341403959394523
3,200,10,2,2,0.9736842105263158,0.9457507306074072
3,200,10,2,3,0.9210526315789473,0.8291617197562594
3,200,10,2,4,0.9210526315789473,0.8341403959394523
3,200,10,2,0,1.0,1.0
3,200,10,2,1,0.8947368421052632,0.7738095238095238
3,200,10,2,2,0.9210526315789473,0.835710894037345
3,200,10,2,3,0.8947368421052632,0.7850960525237098
3,200,10,2,4,0.9459459459459459,0.893819357296686
5,5,10,0,0,0.8695652173913043,0.7237925541034954
5,5,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,0,2,0.9130434782608695,0.8174603174603174
5,5,10,0,3,0.9565217391304348,0.9108400680852976
5,5,10,0,4,0.9090909090909091,0.8035714285714286
5,5,10,0,0,0.8695652173913043,0.7344646618036428
5,5,10,0,1,0.9130434782608695,0.8374357893586237
5,5,10,0,2,0.9130434782608695,0.8083333333333333
5,5,10,0,3,0.782608695652174,0.580023075124402
5,5,10,0,4,1.0,1.0
5,5,10,0,0,0.9565217391304348,0.9108400680852976
5,5,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,0,2,0.8695652173913043,0.7237925541034954
5,5,10,0,3,0.9545454545454546,0.903696114115064
5,5,10,0,4,0.9545454545454546,0.903696114115064
5,5,10,0,0,0.8695652173913043,0.7237925541034954
5,5,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,0,2,0.9130434782608695,0.8174603174603174
5,5,10,0,3,0.9565217391304348,0.9108400680852976
5,5,10,0,4,0.9090909090909091,0.8035714285714286
5,5,10,0,0,0.9565217391304348,0.9108400680852976
5,5,10,0,1,0.9565217391304348,0.9141741003300661
5,5,10,0,2,0.9130434782608695,0.8249579113843055
5,5,10,0,3,0.782608695652174,0.5367450401216932
5,5,10,0,4,0.9545454545454546,0.9085135251589959
5,5,10,0,0,0.8260869565217391,0.6349206349206349
5,5,10,0,1,0.8695652173913043,0.7344646618036428
5,5,10,0,2,0.9130434782608695,0.8083333333333333
5,5,10,0,3,0.8695652173913043,0.7073171983259131
5,5,10,0,4,1.0,1.0
5,5,10,0,0,0.9565217391304348,0.9108400680852976
5,5,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,0,2,0.8695652173913043,0.7237925541034954
5,5,10,0,3,0.9545454545454546,0.903696114115064
5,5,10,0,4,0.9545454545454546,0.903696114115064
5,5,10,0,0,0.8695652173913043,0.7344646618036428
5,5,10,0,1,0.9130434782608695,0.8374357893586237
5,5,10,0,2,0.9130434782608695,0.8083333333333333
5,5,10,0,3,0.782608695652174,0.580023075124402
5,5,10,0,4,1.0,1.0
5,5,10,0,0,0.8260869565217391,0.6349206349206349
5,5,10,0,1,0.8695652173913043,0.7344646618036428
5,5,10,0,2,0.9130434782608695,0.8083333333333333
5,5,10,0,3,0.8695652173913043,0.7073171983259131
5,5,10,0,4,1.0,1.0
5,5,10,0,0,0.9565217391304348,0.9108400680852976
5,5,10,0,1,0.9565217391304348,0.9141741003300661
5,5,10,0,2,0.9130434782608695,0.8249579113843055
5,5,10,0,3,0.782608695652174,0.5367450401216932
5,5,10,0,4,0.9545454545454546,0.9085135251589959
5,5,10,1,0,0.9130434782608695,0.8174603174603174
5,5,10,1,1,1.0,1.0
5,5,10,1,2,0.8695652173913043,0.7344646618036428
5,5,10,1,3,1.0,1.0
5,5,10,1,4,0.9090909090909091,0.8100925873009825
5,5,10,1,0,0.9130434782608695,0.8249579113843055
5,5,10,1,1,0.9565217391304348,0.9108400680852976
5,5,10,1,2,0.782608695652174,0.5367450401216932
5,5,10,1,3,0.9545454545454546,0.903696114115064
5,5,10,1,4,0.9545454545454546,0.903696114115064
5,5,10,1,0,0.9130434782608695,0.8174603174603174
5,5,10,1,1,0.9565217391304348,0.9141741003300661
5,5,10,1,2,0.9130434782608695,0.8174603174603174
5,5,10,1,3,0.9565217391304348,0.90571104663684
5,5,10,1,4,1.0,1.0
5,5,10,1,0,0.8260869565217391,0.6349206349206349
5,5,10,1,1,0.9565217391304348,0.9141741003300661
5,5,10,1,2,0.9130434782608695,0.8083333333333333
5,5,10,1,3,0.9565217391304348,0.90571104663684
5,5,10,1,4,0.9545454545454546,0.903696114115064
5,5,10,1,0,0.9565217391304348,0.9108400680852976
5,5,10,1,1,0.9130434782608695,0.8374357893586237
5,5,10,1,2,0.8695652173913043,0.7237925541034954
5,5,10,1,3,0.9565217391304348,0.90571104663684
5,5,10,1,4,0.9545454545454546,0.903696114115064
5,5,10,2,0,0.9130434782608695,0.8174603174603174
5,5,10,2,1,0.8695652173913043,0.7237925541034954
5,5,10,2,2,0.9130434782608695,0.8174603174603174
5,5,10,2,3,0.9130434782608695,0.8134892168199607
5,5,10,2,4,0.9090909090909091,0.8035714285714286
5,5,10,2,0,0.9130434782608695,0.8249579113843055
5,5,10,2,1,0.9565217391304348,0.9108400680852976
5,5,10,2,2,0.7391304347826086,0.425
5,5,10,2,3,0.9090909090909091,0.8100925873009825
5,5,10,2,4,0.9545454545454546,0.903696114115064
5,5,10,2,0,0.782608695652174,0.5547552232772196
5,5,10,2,1,0.9565217391304348,0.9141741003300661
5,5,10,2,2,0.8695652173913043,0.7237925541034954
5,5,10,2,3,0.8260869565217391,0.6055975280770818
5,5,10,2,4,0.9545454545454546,0.903696114115064
5,5,10,2,0,0.8260869565217391,0.6349206349206349
5,5,10,2,1,1.0,1.0
5,5,10,2,2,0.8260869565217391,0.6590929823655834
5,5,10,2,3,0.9565217391304348,0.9108400680852976
5,5,10,2,4,0.9545454545454546,0.903696114115064
5,5,10,2,0,1.0,1.0
5,5,10,2,1,0.9130434782608695,0.8374357893586237
5,5,10,2,2,0.9565217391304348,0.90571104663684
5,5,10,2,3,0.9130434782608695,0.8083333333333333
5,5,10,2,4,0.9090909090909091,0.8100925873009825
5,10,10,0,0,0.9565217391304348,0.9108400680852976
5,10,10,0,1,0.9565217391304348,0.9108400680852976
5,10,10,0,2,0.8260869565217391,0.6485190229106029
5,10,10,0,3,1.0,1.0
5,10,10,0,4,0.9545454545454546,0.903696114115064
5,10,10,0,0,0.9130434782608695,0.8174603174603174
5,10,10,0,1,0.9565217391304348,0.9141741003300661
5,10,10,0,2,0.9565217391304348,0.9108400680852976
5,10,10,0,3,0.8260869565217391,0.6485190229106029
5,10,10,0,4,0.9545454545454546,0.9085135251589959
5,10,10,0,0,0.7391304347826086,0.4523809523809524
5,10,10,0,1,0.9565217391304348,0.9141741003300661
5,10,10,0,2,0.9130434782608695,0.8083333333333333
5,10,10,0,3,0.9130434782608695,0.8083333333333333
5,10,10,0,4,1.0,1.0
5,10,10,0,0,1.0,1.0
5,10,10,0,1,1.0,1.0
5,10,10,0,2,0.9565217391304348,0.9141741003300661
5,10,10,0,3,0.9565217391304348,0.9108400680852976
5,10,10,0,4,0.8636363636363636,0.7163279717599775
5,10,10,0,0,0.9130434782608695,0.8249579113843055
5,10,10,0,1,0.9130434782608695,0.8374357893586237
5,10,10,0,2,0.9130434782608695,0.8083333333333333
5,10,10,0,3,0.782608695652174,0.580023075124402
5,10,10,0,4,1.0,1.0
5,10,10,1,0,0.9130434782608695,0.8249579113843055
5,10,10,1,1,0.9565217391304348,0.9108400680852976
5,10,10,1,2,0.8260869565217391,0.6485190229106029
5,10,10,1,3,1.0,1.0
5,10,10,1,4,0.9545454545454546,0.903696114115064
5,10,10,1,0,0.8260869565217391,0.6349206349206349
5,10,10,1,1,0.9565217391304348,0.9141741003300661
5,10,10,1,2,0.9130434782608695,0.8083333333333333
5,10,10,1,3,0.9130434782608695,0.8134892168199607
5,10,10,1,4,0.9545454545454546,0.903696114115064
5,10,10,1,0,0.9565217391304348,0.9141741003300661
5,10,10,1,1,1.0,1.0
5,10,10,1,2,0.9130434782608695,0.8374357893586237
5,10,10,1,3,0.9565217391304348,0.9108400680852976
5,10,10,1,4,0.9090909090909091,0.8100925873009825
5,10,10,1,0,0.9130434782608695,0.8174603174603174
5,10,10,1,1,0.9130434782608695,0.8374357893586237
5,10,10,1,2,0.8695652173913043,0.7237925541034954
5,10,10,1,3,0.9565217391304348,0.9108400680852976
5,10,10,1,4,1.0,1.0
5,10,10,1,0,0.9565217391304348,0.9141741003300661
5,10,10,1,1,0.9130434782608695,0.8374357893586237
5,10,10,1,2,0.9130434782608695,0.8174603174603174
5,10,10,1,3,0.8695652173913043,0.7237925541034954
5,10,10,1,4,0.9545454545454546,0.9085135251589959
5,10,10,2,0,0.9130434782608695,0.8174603174603174
5,10,10,2,1,0.9565217391304348,0.9141741003300661
5,10,10,2,2,0.9130434782608695,0.8174603174603174
5,10,10,2,3,0.9130434782608695,0.8134892168199607
5,10,10,2,4,0.9090909090909091,0.8035714285714286
5,10,10,2,0,0.782608695652174,0.5547552232772196
5,10,10,2,1,0.9565217391304348,0.9108400680852976
5,10,10,2,2,0.9130434782608695,0.8083333333333333
5,10,10,2,3,0.782608695652174,0.5089233500149862
5,10,10,2,4,1.0,1.0
5,10,10,2,0,1.0,1.0
5,10,10,2,1,0.9565217391304348,0.9141741003300661
5,10,10,2,2,0.9565217391304348,0.90571104663684
5,10,10,2,3,0.9130434782608695,0.8083333333333333
5,10,10,2,4,0.9545454545454546,0.903696114115064
5,10,10,2,0,0.9565217391304348,0.9108400680852976
5,10,10,2,1,0.9565217391304348,0.9108400680852976
5,10,10,2,2,0.8260869565217391,0.6485190229106029
5,10,10,2,3,0.9545454545454546,0.903696114115064
5,10,10,2,4,0.9545454545454546,0.903696114115064
5,10,10,2,0,0.8695652173913043,0.7344646618036428
5,10,10,2,1,0.9565217391304348,0.9108400680852976
5,10,10,2,2,0.8260869565217391,0.6349206349206349
5,10,10,2,3,1.0,1.0
5,10,10,2,4,0.9545454545454546,0.903696114115064
5,50,10,0,0,0.9130434782608695,0.8174603174603174
5,50,10,0,1,0.9565217391304348,0.9141741003300661
5,50,10,0,2,0.9130434782608695,0.8249579113843055
5,50,10,0,3,0.8695652173913043,0.7073171983259131
5,50,10,0,4,0.9545454545454546,0.9085135251589959
5,50,10,0,0,0.782608695652174,0.5547552232772196
5,50,10,0,1,0.9130434782608695,0.8174603174603174
5,50,10,0,2,0.9130434782608695,0.8083333333333333
5,50,10,0,3,0.8695652173913043,0.7073171983259131
5,50,10,0,4,1.0,1.0
5,50,10,0,0,0.8695652173913043,0.7344646618036428
5,50,10,0,1,0.9565217391304348,0.9108400680852976
5,50,10,0,2,0.9565217391304348,0.9141741003300661
5,50,10,0,3,1.0,1.0
5,50,10,0,4,0.8636363636363636,0.7008255578851517
5,50,10,0,0,0.9565217391304348,0.9108400680852976
5,50,10,0,1,0.9130434782608695,0.8374357893586237
5,50,10,0,2,0.9130434782608695,0.8083333333333333
5,50,10,0,3,1.0,1.0
5,50,10,0,4,1.0,1.0
5,50,10,0,0,0.9130434782608695,0.8249579113843055
5,50,10,0,1,1.0,1.0
5,50,10,0,2,0.8260869565217391,0.6485190229106029
5,50,10,0,3,0.9545454545454546,0.903696114115064
5,50,10,0,4,0.9090909090909091,0.8035714285714286
5,50,10,1,0,0.782608695652174,0.5547552232772196
5,50,10,1,1,0.9130434782608695,0.8174603174603174
5,50,10,1,2,0.9130434782608695,0.8083333333333333
5,50,10,1,3,0.9130434782608695,0.8083333333333333
5,50,10,1,4,0.9545454545454546,0.903696114115064
5,50,10,1,0,0.8695652173913043,0.7237925541034954
5,50,10,1,1,0.9565217391304348,0.9108400680852976
5,50,10,1,2,0.9130434782608695,0.8374357893586237
5,50,10,1,3,0.9565217391304348,0.9108400680852976
5,50,10,1,4,0.9090909090909091,0.8100925873009825
5,50,10,1,0,0.9130434782608695,0.8174603174603174
5,50,10,1,1,0.9565217391304348,0.9141741003300661
5,50,10,1,2,0.9130434782608695,0.8174603174603174
5,50,10,1,3,0.9130434782608695,0.8083333333333333
5,50,10,1,4,1.0,1.0
5,50,10,1,0,0.9565217391304348,0.9108400680852976
5,50,10,1,1,0.8695652173913043,0.7676494735787384
5,50,10,1,2,0.9130434782608695,0.8083333333333333
5,50,10,1,3,0.9565217391304348,0.9108400680852976
5,50,10,1,4,1.0,1.0
5,50,10,1,0,0.8695652173913043,0.7409585736349484
5,50,10,1,1,1.0,1.0
5,50,10,1,2,0.782608695652174,0.580023075124402
5,50,10,1,3,0.9545454545454546,0.903696114115064
5,50,10,1,4,0.9545454545454546,0.903696114115064
5,50,10,2,0,0.9565217391304348,0.9108400680852976
5,50,10,2,1,1.0,1.0
5,50,10,2,2,0.782608695652174,0.580023075124402
5,50,10,2,3,0.9545454545454546,0.903696114115064
5,50,10,2,4,0.9545454545454546,0.903696114115064
5,50,10,2,0,0.9130434782608695,0.8174603174603174
5,50,10,2,1,0.9565217391304348,0.9108400680852976
5,50,10,2,2,0.9130434782608695,0.8374357893586237
5,50,10,2,3,0.9565217391304348,0.9108400680852976
5,50,10,2,4,0.9090909090909091,0.8100925873009825
5,50,10,2,0,0.9130434782608695,0.8174603174603174
5,50,10,2,1,0.9565217391304348,0.9141741003300661
5,50,10,2,2,0.9130434782608695,0.8174603174603174
5,50,10,2,3,0.9130434782608695,0.8083333333333333
5,50,10,2,4,0.9090909090909091,0.8035714285714286
5,50,10,2,0,0.7391304347826086,0.4523809523809524
5,50,10,2,1,0.9130434782608695,0.8174603174603174
5,50,10,2,2,0.9130434782608695,0.8083333333333333
5,50,10,2,3,0.9130434782608695,0.8083333333333333
5,50,10,2,4,0.9545454545454546,0.903696114115064
5,50,10,2,0,0.9565217391304348,0.9108400680852976
5,50,10,2,1,0.9130434782608695,0.8374357893586237
5,50,10,2,2,0.9130434782608695,0.8083333333333333
5,50,10,2,3,0.9130434782608695,0.8326663997864532
5,50,10,2,4,1.0,1.0
5,100,3,0,0,0.9130434782608695,0.8174603174603174
5,100,3,0,1,0.9565217391304348,0.9141741003300661
5,100,3,0,2,0.9565217391304348,0.9108400680852976
5,100,3,0,3,0.9565217391304348,0.90571104663684
5,100,3,0,4,0.9545454545454546,0.9085135251589959
5,100,3,0,0,0.8695652173913043,0.7237925541034954
5,100,3,0,1,0.9565217391304348,0.9108400680852976
5,100,3,0,2,0.9130434782608695,0.8374357893586237
5,100,3,0,3,1.0,1.0
5,100,3,0,4,0.8636363636363636,0.7008255578851517
5,100,3,0,0,0.9130434782608695,0.8249579113843055
5,100,3,0,1,1.0,1.0
5,100,3,0,2,0.8260869565217391,0.6485190229106029
5,100,3,0,3,0.9545454545454546,0.903696114115064
5,100,3,0,4,0.9545454545454546,0.903696114115064
5,100,3,0,0,0.782608695652174,0.5547552232772196
5,100,3,0,1,0.9130434782608695,0.8174603174603174
5,100,3,0,2,0.9130434782608695,0.8083333333333333
5,100,3,0,3,0.8260869565217391,0.6055975280770818
5,100,3,0,4,1.0,1.0
5,100,3,0,0,0.9565217391304348,0.9108400680852976
5,100,3,0,1,0.9130434782608695,0.8374357893586237
5,100,3,0,2,0.9130434782608695,0.8083333333333333
5,100,3,0,3,0.9565217391304348,0.90571104663684
5,100,3,0,4,1.0,1.0
5,100,3,2,0,0.7391304347826086,0.4523809523809524
5,100,3,2,1,0.9130434782608695,0.8174603174603174
5,100,3,2,2,0.9130434782608695,0.8083333333333333
5,100,3,2,3,0.9130434782608695,0.8083333333333333
5,100,3,2,4,0.9545454545454546,0.903696114115064
5,100,3,2,0,0.9130434782608695,0.8174603174603174
5,100,3,2,1,0.9130434782608695,0.8174603174603174
5,100,3,2,2,0.9130434782608695,0.8174603174603174
5,100,3,2,3,0.9130434782608695,0.8083333333333333
5,100,3,2,4,0.9545454545454546,0.9085135251589959
5,100,3,2,0,0.9130434782608695,0.8174603174603174
5,100,3,2,1,0.9565217391304348,0.9108400680852976
5,100,3,2,2,0.9130434782608695,0.8374357893586237
5,100,3,2,3,1.0,1.0
5,100,3,2,4,0.9090909090909091,0.8100925873009825
5,100,3,2,0,0.9130434782608695,0.8249579113843055
5,100,3,2,1,1.0,1.0
5,100,3,2,2,0.8260869565217391,0.6485190229106029
5,100,3,2,3,0.9545454545454546,0.903696114115064
5,100,3,2,4,0.9545454545454546,0.903696114115064
5,100,3,2,0,0.9565217391304348,0.9108400680852976
5,100,3,2,1,0.9130434782608695,0.8374357893586237
5,100,3,2,2,0.9130434782608695,0.8083333333333333
5,100,3,2,3,0.9130434782608695,0.8326663997864532
5,100,3,2,4,1.0,1.0
5,100,7,0,0,0.7391304347826086,0.4523809523809524
5,100,7,0,1,0.9130434782608695,0.8174603174603174
5,100,7,0,2,0.9130434782608695,0.8083333333333333
5,100,7,0,3,0.8695652173913043,0.7073171983259131
5,100,7,0,4,1.0,1.0
5,100,7,0,0,0.9565217391304348,0.9108400680852976
5,100,7,0,1,0.9130434782608695,0.8374357893586237
5,100,7,0,2,0.9565217391304348,0.90571104663684
5,100,7,0,3,0.9565217391304348,0.90571104663684
5,100,7,0,4,1.0,1.0
5,100,7,0,0,0.8695652173913043,0.7237925541034954
5,100,7,0,1,0.9565217391304348,0.9108400680852976
5,100,7,0,2,0.9130434782608695,0.8374357893586237
5,100,7,0,3,1.0,1.0
5,100,7,0,4,0.8636363636363636,0.7008255578851517
5,100,7,0,0,0.9130434782608695,0.8174603174603174
5,100,7,0,1,0.9565217391304348,0.9141741003300661
5,100,7,0,2,0.9565217391304348,0.9108400680852976
5,100,7,0,3,0.9565217391304348,0.90571104663684
5,100,7,0,4,0.9545454545454546,0.9085135251589959
5,100,7,0,0,0.9130434782608695,0.8249579113843055
5,100,7,0,1,1.0,1.0
5,100,7,0,2,0.8260869565217391,0.6485190229106029
5,100,7,0,3,0.9545454545454546,0.903696114115064
5,100,7,0,4,0.9545454545454546,0.903696114115064
5,100,7,1,0,0.9130434782608695,0.8174603174603174
5,100,7,1,1,0.9565217391304348,0.9141741003300661
5,100,7,1,2,0.9130434782608695,0.8174603174603174
5,100,7,1,3,0.9130434782608695,0.8083333333333333
5,100,7,1,4,0.9090909090909091,0.8035714285714286
5,100,7,1,0,0.9565217391304348,0.9108400680852976
5,100,7,1,1,0.9130434782608695,0.8374357893586237
5,100,7,1,2,0.9130434782608695,0.8083333333333333
5,100,7,1,3,0.9565217391304348,0.9108400680852976
5,100,7,1,4,1.0,1.0
5,100,7,1,0,0.8260869565217391,0.6349206349206349
5,100,7,1,1,0.9565217391304348,0.9108400680852976
5,100,7,1,2,0.9130434782608695,0.8374357893586237
5,100,7,1,3,0.9565217391304348,0.9108400680852976
5,100,7,1,4,0.9090909090909091,0.8100925873009825
5,100,7,1,0,0.9130434782608695,0.8249579113843055
5,100,7,1,1,1.0,1.0
5,100,7,1,2,0.8260869565217391,0.6485190229106029
5,100,7,1,3,0.9545454545454546,0.903696114115064
5,100,7,1,4,0.9545454545454546,0.903696114115064
5,100,7,1,0,0.782608695652174,0.5547552232772196
5,100,7,1,1,0.9130434782608695,0.8174603174603174
5,100,7,1,2,0.9130434782608695,0.8083333333333333
5,100,7,1,3,0.8695652173913043,0.7073171983259131
5,100,7,1,4,0.9545454545454546,0.903696114115064
5,100,7,2,0,0.7391304347826086,0.4523809523809524
5,100,7,2,1,0.9130434782608695,0.8174603174603174
5,100,7,2,2,0.9130434782608695,0.8083333333333333
5,100,7,2,3,0.9130434782608695,0.8083333333333333
5,100,7,2,4,0.9545454545454546,0.903696114115064
5,100,7,2,0,0.9565217391304348,0.9108400680852976
5,100,7,2,1,0.9130434782608695,0.8374357893586237
5,100,7,2,2,0.9130434782608695,0.8083333333333333
5,100,7,2,3,0.9130434782608695,0.8326663997864532
5,100,7,2,4,1.0,1.0
5,100,7,2,0,0.9130434782608695,0.8174603174603174
5,100,7,2,1,0.9130434782608695,0.8174603174603174
5,100,7,2,2,0.9130434782608695,0.8174603174603174
5,100,7,2,3,0.9130434782608695,0.8083333333333333
5,100,7,2,4,0.9545454545454546,0.9085135251589959
5,100,7,2,0,0.8695652173913043,0.7344646618036428
5,100,7,2,1,0.9565217391304348,0.9108400680852976
5,100,7,2,2,0.9130434782608695,0.8374357893586237
5,100,7,2,3,1.0,1.0
5,100,7,2,4,0.9090909090909091,0.8100925873009825
5,100,7,2,0,0.9130434782608695,0.8249579113843055
5,100,7,2,1,1.0,1.0
5,100,7,2,2,0.8260869565217391,0.6485190229106029
5,100,7,2,3,0.9545454545454546,0.903696114115064
5,100,7,2,4,0.9545454545454546,0.903696114115064
5,100,10,0,0,0.9130434782608695,0.8249579113843055
5,100,10,0,1,1.0,1.0
5,100,10,0,2,0.8260869565217391,0.6485190229106029
5,100,10,0,3,0.9545454545454546,0.903696114115064
5,100,10,0,4,0.9545454545454546,0.903696114115064
5,100,10,0,0,0.7391304347826086,0.4523809523809524
5,100,10,0,1,0.9130434782608695,0.8174603174603174
5,100,10,0,2,0.9130434782608695,0.8083333333333333
5,100,10,0,3,0.8695652173913043,0.7073171983259131
5,100,10,0,4,1.0,1.0
5,100,10,0,0,0.9565217391304348,0.9108400680852976
5,100,10,0,1,0.9130434782608695,0.8374357893586237
5,100,10,0,2,0.9565217391304348,0.90571104663684
5,100,10,0,3,0.9565217391304348,0.90571104663684
5,100,10,0,4,1.0,1.0
5,100,10,0,0,0.9130434782608695,0.8174603174603174
5,100,10,0,1,0.9565217391304348,0.9141741003300661
5,100,10,0,2,0.9565217391304348,0.9108400680852976
5,100,10,0,3,0.9565217391304348,0.90571104663684
5,100,10,0,4,0.9545454545454546,0.9085135251589959
5,100,10,0,0,0.8695652173913043,0.7237925541034954
5,100,10,0,1,0.9565217391304348,0.9108400680852976
5,100,10,0,2,0.9130434782608695,0.8374357893586237
5,100,10,0,3,1.0,1.0
5,100,10,0,4,0.8636363636363636,0.7008255578851517
5,100,10,1,0,0.9130434782608695,0.8174603174603174
5,100,10,1,1,0.9565217391304348,0.9141741003300661
5,100,10,1,2,0.9130434782608695,0.8174603174603174
5,100,10,1,3,0.9130434782608695,0.8083333333333333
5,100,10,1,4,0.9090909090909091,0.8035714285714286
5,100,10,1,0,0.9565217391304348,0.9108400680852976
5,100,10,1,1,0.9130434782608695,0.8374357893586237
5,100,10,1,2,0.9130434782608695,0.8083333333333333
5,100,10,1,3,0.9565217391304348,0.9108400680852976
5,100,10,1,4,1.0,1.0
5,100,10,1,0,0.8260869565217391,0.6349206349206349
5,100,10,1,1,0.9565217391304348,0.9108400680852976
5,100,10,1,2,0.9130434782608695,0.8374357893586237
5,100,10,1,3,0.9565217391304348,0.9108400680852976
5,100,10,1,4,0.9090909090909091,0.8100925873009825
5,100,10,1,0,0.9130434782608695,0.8249579113843055
5,100,10,1,1,1.0,1.0
5,100,10,1,2,0.8260869565217391,0.6485190229106029
5,100,10,1,3,0.9545454545454546,0.903696114115064
5,100,10,1,4,0.9545454545454546,0.903696114115064
5,100,10,1,0,0.782608695652174,0.5547552232772196
5,100,10,1,1,0.9130434782608695,0.8174603174603174
5,100,10,1,2,0.9130434782608695,0.8083333333333333
5,100,10,1,3,0.8695652173913043,0.7073171983259131
5,100,10,1,4,0.9545454545454546,0.903696114115064
5,100,10,2,0,0.9130434782608695,0.8174603174603174
5,100,10,2,1,0.9130434782608695,0.8174603174603174
5,100,10,2,2,0.9130434782608695,0.8174603174603174
5,100,10,2,3,0.9130434782608695,0.8083333333333333
5,100,10,2,4,0.9545454545454546,0.9085135251589959
5,100,10,2,0,0.9565217391304348,0.9108400680852976
5,100,10,2,1,0.9130434782608695,0.8374357893586237
5,100,10,2,2,0.9130434782608695,0.8083333333333333
5,100,10,2,3,0.9130434782608695,0.8326663997864532
5,100,10,2,4,1.0,1.0
5,100,10,2,0,0.9130434782608695,0.8249579113843055
5,100,10,2,1,1.0,1.0
5,100,10,2,2,0.8260869565217391,0.6485190229106029
5,100,10,2,3,0.9545454545454546,0.903696114115064
5,100,10,2,4,0.9545454545454546,0.903696114115064
5,100,10,2,0,0.8695652173913043,0.7344646618036428
5,100,10,2,1,0.9565217391304348,0.9108400680852976
5,100,10,2,2,0.9130434782608695,0.8374357893586237
5,100,10,2,3,1.0,1.0
5,100,10,2,4,0.9090909090909091,0.8100925873009825
5,100,10,2,0,0.7391304347826086,0.4523809523809524
5,100,10,2,1,0.9130434782608695,0.8174603174603174
5,100,10,2,2,0.9130434782608695,0.8083333333333333
5,100,10,2,3,0.9130434782608695,0.8083333333333333
5,100,10,2,4,0.9545454545454546,0.903696114115064
5,200,10,0,0,0.9565217391304348,0.9108400680852976
5,200,10,0,1,0.9130434782608695,0.8374357893586237
5,200,10,0,2,0.9130434782608695,0.8083333333333333
5,200,10,0,3,1.0,1.0
5,200,10,0,4,1.0,1.0
5,200,10,0,0,0.8695652173913043,0.7237925541034954
5,200,10,0,1,0.9565217391304348,0.9108400680852976
5,200,10,0,2,0.9130434782608695,0.8374357893586237
5,200,10,0,3,1.0,1.0
5,200,10,0,4,0.9090909090909091,0.8100925873009825
5,200,10,0,0,0.7391304347826086,0.4523809523809524
5,200,10,0,1,0.9130434782608695,0.8174603174603174
5,200,10,0,2,0.9130434782608695,0.8083333333333333
5,200,10,0,3,0.8695652173913043,0.7073171983259131
5,200,10,0,4,0.9545454545454546,0.903696114115064
5,200,10,0,0,0.9130434782608695,0.8249579113843055
5,200,10,0,1,1.0,1.0
5,200,10,0,2,0.8260869565217391,0.6485190229106029
5,200,10,0,3,0.9545454545454546,0.903696114115064
5,200,10,0,4,0.9545454545454546,0.903696114115064
5,200,10,0,0,0.9130434782608695,0.8174603174603174
5,200,10,0,1,0.9565217391304348,0.9141741003300661
